Province_Name,Province_ID,District_Name,District_ID,Sector_Name,Sector_ID,Cell_Name,Cell_ID,Village_Name,Villade_ID
Iburengerazuba,03,Rusizi,0306,Bugarama,030601,Pera,03060102,Isangano,0306010202
Iburengerazuba,03,Rusizi,0306,Bugarama,030601,Pera,03060102,Ituze,0306010203
Iburengerazuba,03,Rusizi,0306,Bugarama,030601,Pera,03060102,Kabusunzu,0306010204
Iburengerazuba,03,Rusizi,0306,Bugarama,030601,Pera,03060102,Kabuye,0306010205
Iburengerazuba,03,Rusizi,0306,Bugarama,030601,Pera,03060102,Kinamba,0306010206
Iburengerazuba,03,Rusizi,0306,Bugarama,030601,Pera,03060102,Kiyovu,0306010207
Iburengerazuba,03,Rusizi,0306,Bugarama,030601,Pera,03060102,Majyambere,0306010208
Iburengerazuba,03,Rusizi,0306,Bugarama,030601,Pera,03060102,Murambi,0306010209
Iburengerazuba,03,Rusizi,0306,Bugarama,030601,Pera,03060102,Murwa,0306010210
Iburengerazuba,03,Rusizi,0306,Bugarama,030601,Pera,03060102,Mwaro,0306010211
Iburengerazuba,03,Rusizi,0306,Bugarama,030601,Pera,03060102,Pera,0306010212
Iburengerazuba,03,Rusizi,0306,Bugarama,030601,Ryankana,03060103,Gihigano,0306010301
Iburengerazuba,03,Rusizi,0306,Bugarama,030601,Ryankana,03060103,Gombaniro,0306010302
Iburengerazuba,03,Rusizi,0306,Bugarama,030601,Ryankana,03060103,Kabuga,0306010303
Iburengerazuba,03,Rusizi,0306,Bugarama,030601,Ryankana,03060103,Kagarama,0306010304
Iburengerazuba,03,Rusizi,0306,Bugarama,030601,Ryankana,03060103,Kayenzi,0306010305
Iburengerazuba,03,Rusizi,0306,Bugarama,030601,Ryankana,03060103,Mahoro,0306010306
Iburengerazuba,03,Rusizi,0306,Bugarama,030601,Ryankana,03060103,Mubombo,0306010307
Iburengerazuba,03,Rusizi,0306,Bugarama,030601,Ryankana,03060103,Muyange,0306010308
Iburengerazuba,03,Rusizi,0306,Bugarama,030601,Ryankana,03060103,Nyehonga,0306010309
Iburengerazuba,03,Rusizi,0306,Bugarama,030601,Ryankana,03060103,Rubyiro,0306010310
Iburengerazuba,03,Rusizi,0306,Bugarama,030601,Ryankana,03060103,Ruhwa,0306010311
Iburengerazuba,03,Rusizi,0306,Bugarama,030601,Ryankana,03060103,Rusizi,0306010312
Iburengerazuba,03,Rubavu,0303,Bugeshi,030301,Buringo,03030101,Bugeshi,0303010101
Iburengerazuba,03,Rubavu,0303,Bugeshi,030301,Buringo,03030101,Buringo,0303010102
Iburengerazuba,03,Rubavu,0303,Bugeshi,030301,Buringo,03030101,Butaka,0303010103
Iburengerazuba,03,Rubavu,0303,Bugeshi,030301,Buringo,03030101,Gaharawe,0303010104
Iburengerazuba,03,Rubavu,0303,Bugeshi,030301,Buringo,03030101,Gahira,0303010105
Iburengerazuba,03,Rubavu,0303,Bugeshi,030301,Buringo,03030101,Jende,0303010106
Iburengerazuba,03,Rubavu,0303,Bugeshi,030301,Buringo,03030101,Mutegengeri,0303010107
Iburengerazuba,03,Rubavu,0303,Bugeshi,030301,Butaka,03030102,Akabajara,0303010201
Iburengerazuba,03,Rubavu,0303,Bugeshi,030301,Butaka,03030102,Akimitoni,0303010202
Iburengerazuba,03,Rubavu,0303,Bugeshi,030301,Butaka,03030102,Gaheriheri,0303010203
Iburengerazuba,03,Rubavu,0303,Bugeshi,030301,Butaka,03030102,Kabingo,0303010204
Iburengerazuba,03,Rubavu,0303,Bugeshi,030301,Butaka,03030102,Kinyamuhanga,0303010205
Iburengerazuba,03,Rubavu,0303,Bugeshi,030301,Butaka,03030102,Muremure,0303010206
Iburengerazuba,03,Rubavu,0303,Bugeshi,030301,Hehu,03030103,Bereshi,0303010301
Iburengerazuba,03,Rubavu,0303,Bugeshi,030301,Hehu,03030103,Bweramana,0303010302
Iburengerazuba,03,Rubavu,0303,Bugeshi,030301,Hehu,03030103,Gasizi,0303010303
Iburengerazuba,03,Rubavu,0303,Bugeshi,030301,Hehu,03030103,Gitotoma,0303010304
Iburengerazuba,03,Rubavu,0303,Bugeshi,030301,Hehu,03030103,Hangari,0303010305
Iburengerazuba,03,Rubavu,0303,Bugeshi,030301,Hehu,03030103,Humure,0303010306
Iburengerazuba,03,Rubavu,0303,Bugeshi,030301,Hehu,03030103,Kabeza,0303010307
Iburengerazuba,03,Rubavu,0303,Bugeshi,030301,Hehu,03030103,Ngando,0303010308
Iburengerazuba,03,Rubavu,0303,Bugeshi,030301,Kabumba,03030104,Bondi,0303010401
Iburengerazuba,03,Rubavu,0303,Bugeshi,030301,Kabumba,03030104,Bugeshi,0303010402
Iburengerazuba,03,Rubavu,0303,Bugeshi,030301,Kabumba,03030104,Gashaka,0303010403
Iburengerazuba,03,Rubavu,0303,Bugeshi,030301,Kabumba,03030104,Gatovu,0303010404
Iburengerazuba,03,Rubavu,0303,Bugeshi,030301,Kabumba,03030104,Gihira,0303010405
Iburengerazuba,03,Rubavu,0303,Bugeshi,030301,Kabumba,03030104,Kabumba,0303010406
Iburengerazuba,03,Rubavu,0303,Bugeshi,030301,Kabumba,03030104,Mweya,0303010407
Iburengerazuba,03,Rubavu,0303,Bugeshi,030301,Kabumba,03030104,Ryarukara,0303010408
Iburengerazuba,03,Rubavu,0303,Bugeshi,030301,Mutovu,03030105,Bigaragara,0303010501
Iburengerazuba,03,Rubavu,0303,Bugeshi,030301,Mutovu,03030105,Bugeshi,0303010502
Iburengerazuba,03,Rubavu,0303,Bugeshi,030301,Mutovu,03030105,Kabuhanga,0303010503
Iburengerazuba,03,Rubavu,0303,Bugeshi,030301,Mutovu,03030105,Kimpongo,0303010504
Iburengerazuba,03,Rubavu,0303,Bugeshi,030301,Mutovu,03030105,Mburamazi,0303010505
Iburengerazuba,03,Rubavu,0303,Bugeshi,030301,Mutovu,03030105,Rindiro,0303010506
Iburengerazuba,03,Rubavu,0303,Bugeshi,030301,Mutovu,03030105,Vuna,0303010507
Iburengerazuba,03,Rubavu,0303,Bugeshi,030301,Nsherima,03030106,Batikoti,0303010601
Iburengerazuba,03,Rubavu,0303,Bugeshi,030301,Nsherima,03030106,Bipfura,0303010602
Iburengerazuba,03,Rubavu,0303,Bugeshi,030301,Nsherima,03030106,Bweza,0303010603
Iburengerazuba,03,Rubavu,0303,Bugeshi,030301,Nsherima,03030106,Cyumba,0303010604
Iburengerazuba,03,Rubavu,0303,Bugeshi,030301,Nsherima,03030106,Gaheriheri,0303010605
Iburengerazuba,03,Rubavu,0303,Bugeshi,030301,Nsherima,03030106,Murangara,0303010606
Iburengerazuba,03,Rubavu,0303,Bugeshi,030301,Rusiza,03030107,Bihe,0303010701
Iburengerazuba,03,Rubavu,0303,Bugeshi,030301,Rusiza,03030107,Bunjuri,0303010702
Iburengerazuba,03,Rubavu,0303,Bugeshi,030301,Rusiza,03030107,Kabarore,0303010703
Iburengerazuba,03,Rubavu,0303,Bugeshi,030301,Rusiza,03030107,Kitagabwa,0303010704
Iburengerazuba,03,Rubavu,0303,Bugeshi,030301,Rusiza,03030107,Nyacyonga,0303010705
Iburengerazuba,03,Rubavu,0303,Bugeshi,030301,Rusiza,03030107,Ryarugamba,0303010706
Amajyaruguru,04,Gicumbi,0405,Bukure,040501,Karenge,04050101,Gasharu,0405010101
Amajyaruguru,04,Gicumbi,0405,Bukure,040501,Karenge,04050101,Kabuga,0405010102
Amajyaruguru,04,Gicumbi,0405,Bukure,040501,Karenge,04050101,Kagarama,0405010103
Amajyaruguru,04,Gicumbi,0405,Bukure,040501,Karenge,04050101,Karenge,0405010104
Amajyaruguru,04,Gicumbi,0405,Bukure,040501,Karenge,04050101,Muguruka,0405010105
Amajyaruguru,04,Gicumbi,0405,Bukure,040501,Karenge,04050101,Nyarutovu,0405010106
Amajyaruguru,04,Gicumbi,0405,Bukure,040501,Karenge,04050101,Rebero,0405010107
Amajyaruguru,04,Gicumbi,0405,Bukure,040501,Kigabiro,04050102,Gabiro,0405010201
Amajyaruguru,04,Gicumbi,0405,Bukure,040501,Kigabiro,04050102,Kanyogote,0405010202
Amajyaruguru,04,Gicumbi,0405,Bukure,040501,Kigabiro,04050102,Rugogwe,0405010203
Amajyaruguru,04,Gicumbi,0405,Bukure,040501,Kigabiro,04050102,Rurama,0405010204
Amajyaruguru,04,Gicumbi,0405,Bukure,040501,Kigabiro,04050102,Rwarenga,0405010205
Amajyaruguru,04,Gicumbi,0405,Bukure,040501,Kivumu,04050103,Butare,0405010301
Amajyaruguru,04,Gicumbi,0405,Bukure,040501,Kivumu,04050103,Karambo,0405010302
Amajyaruguru,04,Gicumbi,0405,Bukure,040501,Kivumu,04050103,Karushya ,0405010303
Amajyaruguru,04,Gicumbi,0405,Bukure,040501,Kivumu,04050103,Kivugiza,0405010304
Amajyaruguru,04,Gicumbi,0405,Bukure,040501,Kivumu,04050103,Kivumu,0405010305
Amajyaruguru,04,Gicumbi,0405,Bukure,040501,Kivumu,04050103,Ruyange,0405010306
Amajyaruguru,04,Gicumbi,0405,Bukure,040501,Rwesero,04050104,Gicaca,0405010401
Amajyaruguru,04,Gicumbi,0405,Bukure,040501,Rwesero,04050104,Karagari,0405010402
Amajyaruguru,04,Gicumbi,0405,Bukure,040501,Rwesero,04050104,Mugorore,0405010403
Amajyaruguru,04,Gicumbi,0405,Bukure,040501,Rwesero,04050104,Ntarama,0405010404
Amajyaruguru,04,Gicumbi,0405,Bukure,040501,Rwesero,04050104,Nyarubira,0405010405
Umujyi wa Kigali,01,Gasabo,0102,Bumbogo,010201,Kinyaga,01020101,Akakaza,0102010101
Umujyi wa Kigali,01,Gasabo,0102,Bumbogo,010201,Kinyaga,01020101,Kigarama,0102010102
Umujyi wa Kigali,01,Gasabo,0102,Bumbogo,010201,Kinyaga,01020101,Kingabo,0102010103
Umujyi wa Kigali,01,Gasabo,0102,Bumbogo,010201,Kinyaga,01020101,Muhozi,0102010104
Umujyi wa Kigali,01,Gasabo,0102,Bumbogo,010201,Kinyaga,01020101,Rubungo,0102010105
Umujyi wa Kigali,01,Gasabo,0102,Bumbogo,010201,Kinyaga,01020101,Ryakigogo,0102010106
Umujyi wa Kigali,01,Gasabo,0102,Bumbogo,010201,Kinyaga,01020101,Zindiro,0102010107
Umujyi wa Kigali,01,Gasabo,0102,Bumbogo,010201,Musave,01020102,Kagarama,0102010201
Umujyi wa Kigali,01,Gasabo,0102,Bumbogo,010201,Musave,01020102,Kayumba,0102010202
Umujyi wa Kigali,01,Gasabo,0102,Bumbogo,010201,Musave,01020102,Ramba,0102010203
Umujyi wa Kigali,01,Gasabo,0102,Bumbogo,010201,Musave,01020102,Rebero,0102010204
Umujyi wa Kigali,01,Gasabo,0102,Bumbogo,010201,Musave,01020102,Rugando,0102010205
Umujyi wa Kigali,01,Gasabo,0102,Bumbogo,010201,Mvuzo,01020103,Kigabiro,0102010301
Umujyi wa Kigali,01,Gasabo,0102,Bumbogo,010201,Mvuzo,01020103,Kiyoro,0102010302
Umujyi wa Kigali,01,Gasabo,0102,Bumbogo,010201,Mvuzo,01020103,Murarambo,0102010303
Umujyi wa Kigali,01,Gasabo,0102,Bumbogo,010201,Mvuzo,01020103,Nkona,0102010304
Umujyi wa Kigali,01,Gasabo,0102,Bumbogo,010201,Mvuzo,01020103,Nyakabingo,0102010305
Umujyi wa Kigali,01,Gasabo,0102,Bumbogo,010201,Mvuzo,01020103,Rukoma,0102010306
Umujyi wa Kigali,01,Gasabo,0102,Bumbogo,010201,Ngara,01020104,Birembo,0102010401
Umujyi wa Kigali,01,Gasabo,0102,Bumbogo,010201,Ngara,01020104,Gisasa,0102010402
Umujyi wa Kigali,01,Gasabo,0102,Bumbogo,010201,Ngara,01020104,Munini,0102010403
Umujyi wa Kigali,01,Gasabo,0102,Bumbogo,010201,Ngara,01020104,Ruhinga,0102010404
Umujyi wa Kigali,01,Gasabo,0102,Bumbogo,010201,Ngara,01020104,Uwaruraza,0102010405
Umujyi wa Kigali,01,Gasabo,0102,Bumbogo,010201,Nkuzuzu,01020105,Akabenejuru,0102010501
Umujyi wa Kigali,01,Gasabo,0102,Bumbogo,010201,Nkuzuzu,01020105,Akasedogo,0102010502
Umujyi wa Kigali,01,Gasabo,0102,Bumbogo,010201,Nkuzuzu,01020105,Akimpama,0102010503
Umujyi wa Kigali,01,Gasabo,0102,Bumbogo,010201,Nkuzuzu,01020105,Burima,0102010504
Umujyi wa Kigali,01,Gasabo,0102,Bumbogo,010201,Nkuzuzu,01020105,Kityazo,0102010505
Umujyi wa Kigali,01,Gasabo,0102,Bumbogo,010201,Nyabikenke,01020106,Bushya,0102010601
Umujyi wa Kigali,01,Gasabo,0102,Bumbogo,010201,Nyabikenke,01020106,Gikumba,0102010602
Umujyi wa Kigali,01,Gasabo,0102,Bumbogo,010201,Nyabikenke,01020106,Kamutamu,0102010603
Umujyi wa Kigali,01,Gasabo,0102,Bumbogo,010201,Nyabikenke,01020106,Karama,0102010604
Umujyi wa Kigali,01,Gasabo,0102,Bumbogo,010201,Nyabikenke,01020106,Kayenzi,0102010605
Umujyi wa Kigali,01,Gasabo,0102,Bumbogo,010201,Nyabikenke,01020106,Kigara,0102010606
Umujyi wa Kigali,01,Gasabo,0102,Bumbogo,010201,Nyabikenke,01020106,Kiriza,0102010607
Umujyi wa Kigali,01,Gasabo,0102,Bumbogo,010201,Nyabikenke,01020106,Masizi,0102010608
